season,team,offense_completion_percentage,offense_total_yards_gained_pass,offense_total_yards_gained_run,offense_ave_yards_gained_pass,offense_ave_yards_gained_run,offense_n_plays_pass,offense_n_plays_run,offense_n_interceptions,offense_n_fumbles_lost_pass,offense_n_fumbles_lost_run,offense_total_epa_pass,offense_total_epa_run,offense_ave_epa_pass,offense_ave_epa_run,offense_total_wpa_pass,offense_total_wpa_run,offense_ave_wpa_pass,offense_ave_wpa_run,offense_success_rate_pass,offense_success_rate_run,defense_completion_percentage,defense_total_yards_gained_pass,defense_total_yards_gained_run,defense_ave_yards_gained_pass,defense_ave_yards_gained_run,defense_n_plays_pass,defense_n_plays_run,defense_n_interceptions,defense_n_fumbles_lost_pass,defense_n_fumbles_lost_run,defense_total_epa_pass,defense_total_epa_run,defense_ave_epa_pass,defense_ave_epa_run,defense_total_wpa_pass,defense_total_wpa_run,defense_ave_wpa_pass,defense_ave_wpa_run,defense_success_rate_pass,defense_success_rate_run,points_scored,points_allowed,wins,losses,ties,score_differential
2000,TB,0.5,2503,2024,5.394396552,4.243186583,464,477,13,4,3,-7.853159944,-12.99182406,-0.016924914,-0.027236528,-2.151306581,-0.481627956,-0.004636437,-0.001009702,0.409482759,0.383647799,0.519440124,3114,1654,4.842923795,4.166246851,643,397,25,11,4,-102.4908969,-22.69506558,-0.159394863,-0.057166412,-4.167187609,-0.663085195,-0.006480852,-0.00167024,0.398133748,0.397984887,388,269,10,6,0,119
2000,TEN,0.582463466,3172,2030,6.622129436,3.745387454,479,542,16,7,6,17.28113914,-59.32914084,0.036077535,-0.109463359,0.387853233,-1.847005979,0.000809714,-0.00340776,0.436325678,0.361623616,0.46615087,2414,1340,4.669245648,3.498694517,517,383,17,7,2,-107.1701569,-82.1902941,-0.207292373,-0.214596068,-3.502139506,-1.860885881,-0.006773964,-0.00485871,0.350096712,0.310704961,346,191,13,3,0,155
2000,WAS,0.582905983,3641,1699,6.223931624,3.905747126,585,435,21,6,4,25.02278615,-51.82401057,0.042773993,-0.119135656,-1.419048185,-1.276367647,-0.002425723,-0.002934178,0.435897436,0.372413793,0.498,2529,1845,5.058,4.320843091,500,427,17,9,3,-95.90832338,-12.02115649,-0.191816647,-0.028152591,-3.959168807,0.055236017,-0.007918338,0.000129358,0.36,0.391100703,281,269,8,8,0,12
2001,ARI,0.547747748,3449,1457,6.214414414,3.66080402,555,398,14,4,6,27.72501361,-60.17172691,0.049954979,-0.151185243,0.155785074,-1.515494598,0.000280694,-0.003807775,0.407207207,0.364321608,0.588132635,3600,2089,6.282722513,4.203219316,573,497,17,1,4,49.66318332,-22.64717383,0.086672222,-0.045567754,1.556440074,-0.442415336,0.0027163,-0.00089,0.452006981,0.408450704,295,343,7,9,0,-48
2001,ATL,0.505454545,3310,1763,6.018181818,4.025114155,550,438,17,8,3,-28.92574241,-36.82205818,-0.052592259,-0.084068626,-0.342652254,-1.439652476,-0.000623,-0.003286878,0.418181818,0.349315068,0.599637681,3902,1943,7.06884058,4.797530864,552,405,18,4,5,78.09150032,-16.82818386,0.141470109,-0.041551071,0.694674075,-0.666949871,0.001258468,-0.00164679,0.456521739,0.362962963,291,377,7,9,0,-86
2001,BAL,0.533333333,3316,1810,5.526666667,3.747412008,600,483,20,7,6,-52.57382019,-76.64757932,-0.087623034,-0.15869064,-1.441437295,-2.330176284,-0.002402395,-0.004824382,0.416666667,0.339544513,0.535,3035,1413,5.058333333,3.463235294,600,408,16,7,4,-72.21993736,-57.18951081,-0.120366562,-0.14017037,-3.392912701,-1.979682157,-0.005654855,-0.004852162,0.386666667,0.316176471,303,265,10,6,0,38
2001,BUF,0.536945813,3453,1686,5.669950739,4.15270936,609,406,20,7,4,-42.02856129,-34.93250147,-0.069012416,-0.086040644,-1.53990562,-1.543159138,-0.002528581,-0.003800885,0.400656814,0.357142857,0.583162218,3159,2134,6.486652977,4.436590437,487,481,11,5,1,21.45161382,16.97349466,0.044048488,0.035287931,-0.124923582,0.285991719,-0.000257,0.000594577,0.447638604,0.413721414,265,420,3,13,0,-155
2001,CAR,0.510569106,2882,1374,4.686178862,3.903409091,615,352,22,4,6,-136.6462394,-69.15778014,-0.222189007,-0.196470966,-4.546647135,-1.853091468,-0.007392922,-0.005264464,0.364227642,0.326704545,0.566666667,3646,2311,6.751851852,4.496108949,540,514,24,4,5,39.85230132,-19.62214192,0.073800558,-0.038175373,1.515598096,0.215543411,0.002806663,0.000419345,0.45,0.361867704,253,410,1,15,0,-157
2001,CHI,0.580110497,2952,1746,5.436464088,3.691331924,543,473,16,4,2,-26.19683171,-43.25654884,-0.048244626,-0.091451477,-1.191092493,-1.154677718,-0.002193541,-0.002441179,0.408839779,0.367864693,0.546153846,3667,1313,5.641538462,3.520107239,650,373,20,10,6,-76.49722693,-76.81871457,-0.117688041,-0.205948296,-2.487479791,-2.435846509,-0.003826892,-0.00653042,0.433846154,0.353887399,338,203,13,3,0,135
2001,CIN,0.510301109,3090,1712,4.896988906,3.882086168,631,441,26,3,5,-62.72219415,-44.99564351,-0.099401259,-0.102030938,-2.048797334,-1.759168591,-0.003246905,-0.003989044,0.412044374,0.344671202,0.552397869,3159,1676,5.611012433,3.716186253,563,451,13,5,7,2.798806781,-71.10450137,0.004971238,-0.157659648,-1.068346706,-2.100609129,-0.001897596,-0.00465767,0.419182948,0.356984479,226,309,6,10,0,-83
2001,CLE,0.539651838,2801,1353,5.417794971,3.236842105,517,418,21,3,6,-59.12602709,-75.7073255,-0.114363689,-0.181118004,-2.568993112,-2.232035163,-0.004969039,-0.005339797,0.384912959,0.325358852,0.51758794,3093,2208,5.180904523,4.469635628,597,494,33,5,3,-85.89261983,-5.732358822,-0.143873735,-0.011603965,-4.134781435,0.614431209,-0.006925932,0.001243788,0.41038526,0.372469636,285,319,7,9,0,-34
2001,DAL,0.469798658,2218,2184,4.96196868,4.324752475,447,505,20,2,8,-87.11364199,-47.55513952,-0.194885105,-0.094168593,-2.269665921,-1.438167508,-0.005077552,-0.002847856,0.351230425,0.36039604,0.55620155,2889,1710,5.598837209,3.622881356,516,472,9,2,8,20.05530825,-71.34813027,0.038866876,-0.151161293,0.943065405,-1.855679354,0.001827646,-0.003931524,0.434108527,0.347457627,246,338,5,11,0,-92
2001,DEN,0.561151079,2944,1879,5.294964029,3.898340249,556,482,19,5,2,-16.32409235,-33.72367288,-0.029359878,-0.069966126,-1.559841804,-1.063376676,-0.002805471,-0.002206176,0.446043165,0.390041494,0.555956679,3282,1492,5.924187726,3.665847666,554,407,22,4,6,11.97481604,-61.69430662,0.021615191,-0.151583063,-0.606055633,-1.392255603,-0.001093963,-0.003420775,0.451263538,0.368550369,340,339,8,8,0,1
2001,DET,0.503671072,3598,1401,5.283406755,3.991452991,681,351,24,9,4,-87.1931943,-49.47349332,-0.128036996,-0.140950123,-1.61258748,-1.359696709,-0.00236797,-0.00387378,0.396475771,0.344729345,0.571428571,3532,1994,6.468864469,4.251599147,546,469,16,2,2,51.40707171,-8.213777573,0.094152146,-0.017513385,1.808753881,0.137213321,0.003312736,0.000292566,0.468864469,0.373134328,270,424,2,14,0,-154
2001,GB,0.588014981,3772,1695,7.063670412,4.154411765,534,408,15,4,6,69.73109597,-52.16875082,0.130582577,-0.127864585,0.084075872,-1.416948331,0.000157445,-0.003472913,0.475655431,0.325980392,0.5328125,3174,1773,4.959375,4.345588235,640,408,20,13,2,-78.49077396,-25.26901187,-0.122641834,-0.061933853,-3.101752849,-1.133114242,-0.004846489,-0.002777241,0.3828125,0.357843137,390,266,12,4,0,124
2001,IND,0.594548552,3993,1969,6.802385009,4.485193622,587,439,23,7,7,16.148377,-20.94901544,0.027510012,-0.047719853,0.620281631,-1.171762697,0.001056698,-0.002669163,0.468483816,0.414578588,0.563405797,3600,2119,6.52173913,4.667400881,552,454,15,4,3,54.44967863,-11.07947717,0.098640722,-0.024404135,0.165706199,-0.288570238,0.000300192,-0.000637,0.456521739,0.381057269,413,486,6,10,0,-73
2001,JAX,0.536789298,3242,1600,5.421404682,4.289544236,598,373,14,8,3,-26.29034383,-27.96437697,-0.043963786,-0.07497152,-2.919158865,-0.494044433,-0.004881537,-0.001324516,0.436454849,0.394101877,0.601018676,3459,1611,5.872665535,3.434968017,589,469,12,6,4,7.41200381,-64.83253186,0.012584047,-0.138235676,0.938779579,-2.382034875,0.001593853,-0.005078966,0.470288625,0.33901919,294,286,6,10,0,8
2001,KC,0.528169014,3669,2010,6.459507042,4.466666667,568,450,24,4,4,-11.28824957,16.04951458,-0.019873679,0.035665588,-1.280139623,-0.352093556,-0.002253767,-0.000782,0.427816901,0.44,0.565965583,3166,2142,6.053537285,4.443983402,523,482,13,6,3,33.1797626,-7.643563777,0.063441229,-0.015858016,-0.133465935,0.290875101,-0.000255,0.000603475,0.449330784,0.394190871,320,344,6,10,0,-24
2001,LA,0.638047138,4665,2031,7.853535354,4.893975904,594,415,22,9,7,128.6398061,4.707815978,0.21656533,0.011344135,3.22259531,0.409915349,0.005425245,0.000987748,0.52020202,0.438554217,0.534013605,3097,1374,5.267006803,3.733695652,588,368,21,8,5,-123.4696969,-37.03385021,-0.209982478,-0.100635463,-2.539923349,-1.431815005,-0.004319598,-0.003890802,0.391156463,0.364130435,503,273,14,2,0,230
2001,LAC,0.536458333,3505,1695,6.085069444,3.887614679,576,436,18,4,6,29.25572352,-49.81205366,0.050791187,-0.114247829,-0.089728716,-1.762027738,-0.000156,-0.004041348,0.423611111,0.355504587,0.548442907,3402,1504,5.885813149,3.349665924,578,449,19,1,10,28.17702193,-62.6482727,0.048749173,-0.139528447,1.970775242,-0.818877951,0.003409646,-0.001823782,0.429065744,0.371937639,332,321,5,11,0,11
2001,LV,0.627586207,3707,1657,6.39137931,3.67405765,580,451,9,4,7,99.55246339,-26.92725892,0.171642178,-0.059705674,1.660447261,-0.472224731,0.00286284,-0.001047061,0.496551724,0.407982262,0.506993007,3085,1994,5.393356643,4.562929062,572,437,17,1,6,-10.89174087,-6.706644635,-0.019041505,-0.015347013,-1.562834664,-0.450351839,-0.002732228,-0.001030553,0.393356643,0.409610984,399,327,10,6,0,72
2001,MIA,0.572916667,3157,1666,6.577083333,3.514767932,480,474,19,10,4,12.34506505,-31.83107653,0.025718886,-0.06715417,-0.395351932,-0.66020854,-0.000824,-0.00139579,0.460416667,0.358649789,0.51984127,2829,1781,5.613095238,3.940265487,504,452,17,5,4,-29.09359596,-38.57973557,-0.057725389,-0.085353397,-1.280110758,-1.646192455,-0.002539902,-0.003642019,0.396825397,0.367256637,344,290,11,5,0,54
2001,MIN,0.554635762,3578,1613,5.92384106,4.267195767,604,378,23,12,3,-42.66820061,-12.47523525,-0.070642716,-0.033003268,-1.333437593,-0.342077026,-0.002207678,-0.000905,0.430463576,0.415343915,0.570588235,3367,2302,6.601960784,4.846315789,510,475,8,2,6,56.46921854,-11.31832012,0.110723958,-0.023828042,0.772340064,0.189671752,0.001514392,0.000399309,0.462745098,0.418947368,290,390,5,11,0,-100
2001,NE,0.578449905,3089,1795,5.839319471,3.81104034,529,471,15,4,8,9.733590355,-46.09865533,0.018399982,-0.097874003,-0.342287825,-0.447837284,-0.000647,-0.000951,0.438563327,0.367303609,0.506779661,3501,1844,5.933898305,4.308411215,590,428,22,8,3,-60.77617424,-36.43155303,-0.103010465,-0.085120451,-1.995294433,-1.258203557,-0.003381855,-0.002939728,0.398305085,0.39953271,371,272,11,5,0,99
2001,NO,0.509771987,3516,1712,5.726384365,4.066508314,614,421,22,5,6,-12.49399341,-64.28769057,-0.020348523,-0.152702353,-0.725297962,-1.20867964,-0.001181267,-0.002870973,0.385993485,0.363420428,0.547244094,3355,1720,6.604330709,3.873873874,508,444,15,6,5,27.40998093,-31.97152514,0.053956655,-0.07200794,0.113600993,-1.119755627,0.000223624,-0.002521972,0.419291339,0.367117117,333,409,7,9,0,-76
2001,NYG,0.541390728,3558,1781,5.890728477,4.180751174,604,426,16,4,5,-3.169510955,-40.82191508,-0.005247535,-0.095826092,-0.768570861,-1.05835928,-0.001272468,-0.002484411,0.427152318,0.363849765,0.523725835,3432,1545,6.031634446,3.609813084,569,428,15,8,4,3.450869223,-69.72394028,0.006064797,-0.162906403,-0.560996708,-1.746850062,-0.000986,-0.004081425,0.39543058,0.357476636,294,321,7,9,0,-27
2001,NYJ,0.560824742,2741,2046,5.651546392,4.639455782,485,441,14,1,4,-3.220593353,-30.81716275,-0.006640399,-0.069880188,-1.724777059,-0.816115442,-0.003556241,-0.001850602,0.408247423,0.403628118,0.569090909,2999,2158,5.452727273,4.495833333,550,480,20,9,10,-34.48696865,-12.96984976,-0.062703579,-0.02702052,-3.458715181,-0.568260887,-0.006288573,-0.001183877,0.430909091,0.41875,308,295,10,6,0,13
2001,PHI,0.533807829,3145,1779,5.596085409,4.328467153,562,411,14,4,4,-7.911860651,-33.43324516,-0.014078044,-0.081346095,-1.115313353,-0.626705543,-0.001984543,-0.001524831,0.395017794,0.381995134,0.510638298,2864,1839,5.078014184,4.032894737,564,456,14,6,8,-65.9755533,-58.62596706,-0.116977931,-0.128565717,-1.916828036,-1.044966862,-0.003398631,-0.002291594,0.381205674,0.370614035,343,208,11,5,0,135
2001,PIT,0.563786008,3113,2775,6.405349794,4.801038062,486,578,12,2,6,60.35866879,10.43265304,0.124194792,0.018049573,1.473804508,0.584951774,0.00303252,0.001012027,0.446502058,0.401384083,0.507745267,2944,1195,5.067125645,3.525073746,581,339,16,5,3,-55.20604026,-60.01077068,-0.095019002,-0.177022922,-2.030019164,-2.008425962,-0.003494009,-0.00592456,0.401032702,0.336283186,352,212,13,3,0,140
2001,SEA,0.50390625,2838,1936,5.54296875,4.12793177,512,469,12,3,4,-1.605773406,-29.06031901,-0.003136276,-0.061962301,-0.474330002,-0.270674548,-0.000926,-0.000577,0.390625,0.368869936,0.5640599,3487,1721,5.801996672,4.011655012,601,429,14,6,5,11.75863131,-13.84157519,0.01956511,-0.032264744,-0.639170557,-0.781706668,-0.001063512,-0.00182216,0.424292845,0.37995338,301,324,9,7,0,-23
2001,SF,0.595505618,3447,2245,6.45505618,4.410609037,534,509,12,4,3,77.74874886,11.32836914,0.145596908,0.022256128,1.54250117,0.901287317,0.002888579,0.001770702,0.470037453,0.418467583,0.550580431,3389,1575,5.620232172,4.059278351,603,388,24,4,5,-15.08516591,-48.15185777,-0.025016859,-0.124102726,-0.180834271,-1.163896098,-3.00E-04,-0.002999732,0.43615257,0.378865979,409,282,12,4,0,127
2001,TB,0.563862928,3327,1379,5.182242991,3.430348259,642,402,12,5,2,-11.23647621,-25.98144701,-0.017502299,-0.064630465,-2.100857343,-0.777031354,-0.003272363,-0.001932914,0.423676012,0.338308458,0.508379888,2953,1711,5.499068901,4.163017032,537,411,28,1,7,-44.78704806,-41.8132379,-0.083402324,-0.101735372,-1.937195294,-1.682545511,-0.00360744,-0.004093785,0.400372439,0.372262774,324,280,9,7,0,44
2001,TEN,0.546263345,3564,1794,6.341637011,3.833333333,562,468,17,1,8,47.59603493,-60.61759584,0.084690454,-0.129524777,0.280971004,-1.607192537,0.000499948,-0.003434172,0.446619217,0.337606838,0.554054054,4084,1433,6.898648649,3.52955665,592,406,13,3,6,100.36205,-59.67067392,0.16953049,-0.146972103,1.283258041,-1.422354749,0.002167666,-0.003503337,0.442567568,0.352216749,336,388,7,9,0,-52
2001,WAS,0.497881356,2489,1950,5.273305085,3.971486762,472,491,13,4,6,-60.93855069,-40.29134195,-0.129107099,-0.08205976,-0.510902029,-1.249320017,-0.00108242,-0.00254444,0.381355932,0.386965377,0.526104418,2977,1869,5.977911647,3.861570248,498,484,23,4,5,-45.9305863,-30.91459351,-0.092230093,-0.063873127,-2.472662386,-0.438210553,-0.004965186,-0.000905,0.411646586,0.373966942,256,303,8,8,0,-47
2002,ARI,0.493220339,2742,1824,4.647457627,4.416464891,590,413,22,4,9,-79.57354559,-33.07893616,-0.134870416,-0.080094276,-1.425750647,-1.629970347,-0.002416527,-0.003946659,0.389830508,0.355932203,0.604693141,3874,2151,6.992779783,4.444214876,554,484,17,4,2,85.12988465,-1.403998942,0.153664052,-0.002900824,0.726393382,0.337430091,0.001311179,0.00069717,0.463898917,0.431818182,262,417,5,11,0,-155
2002,ATL,0.52038835,3167,2367,6.149514563,4.632093933,515,511,12,7,6,19.8730476,2.514966403,0.038588442,0.004921656,-0.841679999,0.2004829,-0.00163433,0.000392334,0.401941748,0.426614481,0.506216696,3291,2052,5.845470693,4.684931507,563,438,24,7,6,-34.37017915,-24.58492425,-0.061048276,-0.056129964,0.713642347,-0.561899678,0.001267571,-0.001282876,0.403197158,0.385844749,402,314,9,6,1,88
2002,BAL,0.502879079,2849,1806,5.468330134,4.351807229,521,415,14,6,8,-36.50658334,-26.86972769,-0.070070218,-0.064746332,-1.172334115,-0.787630203,-0.002250161,-0.001897904,0.399232246,0.428915663,0.593080725,3593,1780,5.919275124,3.861171367,607,461,25,3,3,-14.72606501,-23.76906428,-0.024260404,-0.051559792,-2.562906673,-0.650244125,-0.004222252,-0.001410508,0.466227348,0.381778742,316,354,7,9,0,-38
2002,BUF,0.565217391,3995,1600,5.989505247,4.166666667,667,384,15,6,8,47.19743395,-34.28949484,0.070760771,-0.089295559,2.296959564,-1.043006637,0.003443717,-0.002716163,0.472263868,0.458333333,0.533206831,3069,2140,5.823529412,4.672489083,527,458,10,5,4,0.97974268,0.085291582,0.001859094,0.000186226,-1.110828563,0.224186716,-0.002107834,0.000489491,0.423149905,0.395196507,379,397,8,8,0,-18
2002,CAR,0.501968504,2694,1604,5.303149606,3.645454545,508,440,22,8,7,-93.17527391,-86.55009202,-0.183415894,-0.196704755,-2.794382427,-1.879899102,-0.005500753,-0.004272498,0.364173228,0.320454545,0.510452962,2993,1661,5.214285714,3.766439909,574,441,17,8,5,-60.43742776,-53.56751539,-0.105291686,-0.121468289,-2.27303433,-1.991999434,-0.00395999,-0.004517006,0.405923345,0.362811791,258,302,7,9,0,-44
2002,CHI,0.526315789,3051,1347,5.179966044,3.55408971,589,379,18,6,8,-85.8331439,-60.73875645,-0.1457269,-0.160260571,-2.084670174,-2.338880791,-0.003539338,-0.006171189,0.397283531,0.37994723,0.574614065,3532,2086,6.058319039,4.172,583,500,9,9,9,42.90357342,-55.88153628,0.073591035,-0.111763073,1.703651103,-0.632421029,0.002922215,-0.001264842,0.440823328,0.378,281,379,4,12,0,-98
2002,CIN,0.557324841,3476,1739,5.535031847,4.14047619,628,420,22,7,3,-76.85926891,1.560138827,-0.122387371,0.003714616,-2.399104686,-0.944399012,-0.00382023,-0.002248569,0.431528662,0.426190476,0.599164927,3262,2022,6.810020877,4.186335404,479,483,9,4,6,81.26007712,-21.16873748,0.169645255,-0.043827614,2.210048407,-0.986137046,0.00461388,-0.002041692,0.480167015,0.430641822,279,456,2,14,0,-177
2002,CLE,0.574829932,3414,1624,5.806122449,4.039800995,588,402,22,5,2,2.794992136,-17.08252658,0.004753388,-0.042493847,-0.557928832,-0.41268355,-0.000949,-0.001026576,0.421768707,0.390547264,0.551660517,3269,2087,6.031365314,4.393684211,542,475,17,6,2,3.537072792,-10.38526076,0.006525965,-0.021863707,-0.712544265,0.307522226,-0.001314657,0.000647415,0.420664207,0.385263158,344,320,9,7,0,24
2002,DAL,0.480916031,2621,1744,5.001908397,4.142517815,524,421,16,13,3,-119.2199641,-66.4109762,-0.227519016,-0.157745787,-2.681146506,-1.50790999,-0.005116692,-0.003581734,0.368320611,0.370546318,0.560402685,3449,1826,5.786912752,3.844210526,596,475,19,4,6,-13.67073021,-61.60644632,-0.022937467,-0.129697782,-0.244418118,-1.071383577,-0.00041,-0.002255544,0.458053691,0.366315789,217,329,5,11,0,-112
2002,DEN,0.59733777,3824,2277,6.362728785,5.093959732,601,447,20,2,5,33.69113645,36.10656429,0.056058463,0.080775312,-0.604748464,0.893591589,-0.001006237,0.001999086,0.499168053,0.48098434,0.590163934,3339,1495,5.473770492,4.018817204,610,372,9,7,3,15.21863733,-12.79908052,0.024948586,-0.03440613,-0.771155041,-0.215547428,-0.001264189,-0.000579,0.46557377,0.451612903,392,344,9,7,0,48
2002,DET,0.462437396,2994,1481,4.998330551,4.171830986,599,355,25,2,2,-121.0112041,-39.74694118,-0.202022044,-0.111963215,-3.487917511,-1.081887113,-0.005822901,-0.003047569,0.335559265,0.332394366,0.5936,4152,1985,6.6432,4.126819127,625,481,10,9,4,81.30757096,-12.03932697,0.130092114,-0.025029786,1.406573866,-0.436319131,0.002250518,-0.000907,0.488,0.424116424,306,451,3,13,0,-145
2002,GB,0.594728171,3627,1940,5.975288303,4.359550562,607,445,16,8,4,17.44605268,-25.07215724,0.028741438,-0.056341926,-0.001585335,0.128725083,-2.61E-06,0.00028927,0.472817133,0.375280899,0.498263889,2989,2003,5.189236111,4.873479319,576,411,24,10,9,-102.0035357,10.94951128,-0.177089472,0.026641147,-3.550354669,-0.488093511,-0.00616381,-0.001187575,0.381944444,0.454987835,398,328,12,4,0,70
2002,HOU,0.447619048,2229,1348,4.245714286,3.186761229,525,423,15,3,6,-127.1510477,-107.8352977,-0.242192472,-0.254929782,-2.935121834,-3.240333595,-0.005590708,-0.007660363,0.354285714,0.283687943,0.512773723,3143,2097,5.73540146,4.177290837,548,502,10,5,3,-31.10493188,-32.86207956,-0.056760825,-0.06546231,-1.313970352,0.100034037,-0.002397756,0.000199271,0.399635036,0.402390438,213,356,4,12,0,-143
2002,IND,0.635332253,4059,1571,6.578606159,3.679156909,617,427,19,8,3,50.3115682,-42.79421085,0.08154225,-0.100220634,-0.531051753,-0.471333855,-0.000861,-0.001103826,0.466774716,0.395784543,0.572564612,2919,2005,5.803180915,4.485458613,503,447,10,7,5,-8.010945229,-7.962153397,-0.015926332,-0.017812424,-0.996111364,-0.363173356,-0.001980341,-0.000812,0.44333996,0.436241611,349,313,10,6,0,36
2002,JAX,0.532803181,2766,2094,5.499005964,4.622516556,503,453,9,1,4,4.79504452,4.929074033,0.009532892,0.010880958,-0.644733059,-0.456673755,-0.001281775,-0.00100811,0.427435388,0.417218543,0.563734291,3266,2075,5.863554758,4.278350515,557,485,14,6,6,12.11361623,-1.215194548,0.021747965,-0.002505556,-0.223186877,0.364317044,-0.000401,0.000751169,0.456014363,0.441237113,328,315,6,10,0,13
2002,KC,0.579365079,3622,2380,7.186507937,5.129310345,504,464,13,0,1,97.35806589,60.70755726,0.193170766,0.130835253,0.206476701,2.286876982,0.000409676,0.004928614,0.454365079,0.49137931,0.62,4181,2077,6.432307692,4.819025522,650,431,18,7,5,66.93959798,38.79954645,0.102983997,0.09002215,2.644064817,0.715989291,0.004067792,0.001661228,0.496923077,0.468677494,467,399,8,8,0,68
2002,LA,0.599118943,4154,1407,6.099853157,4.126099707,681,341,27,10,7,-10.53715026,-48.01848035,-0.015473055,-0.140816658,-0.993611111,-0.300038118,-0.001459047,-0.00088,0.459618209,0.37829912,0.584,3209,1821,6.418,4.138636364,500,440,12,10,4,4.210122681,-17.13625766,0.008420245,-0.03894604,-1.145964518,0.057239047,-0.002291929,0.000130089,0.45,0.386363636,316,369,7,9,0,-53
2002,LAC,0.573451327,3190,2142,5.646017699,4.646420824,565,461,16,5,0,-10.68047223,13.17304103,-0.018903491,0.028574926,0.307346292,0.466618431,0.000543976,0.001012187,0.428318584,0.407809111,0.580495356,4297,1742,6.651702786,4.28009828,646,407,17,8,2,34.30523043,0.360785213,0.053104072,0.00088645,0.685388198,0.28624066,0.001060972,0.000703294,0.464396285,0.422604423,333,367,8,8,0,-34
2002,LV,0.636225266,4479,1765,6.817351598,4.390547264,657,402,10,5,1,126.2214999,26.21986003,0.19211796,0.065223532,2.39472356,1.18614289,0.003644937,0.002950604,0.538812785,0.44278607,0.560777958,3526,1456,5.714748784,3.811518325,617,382,21,3,6,-8.928407981,-42.55257174,-0.014470677,-0.111394167,-0.119561622,-0.120129712,-0.000194,-0.000314,0.439222042,0.405759162,450,304,11,5,0,146
2002,MIA,0.564583333,2890,2514,6.020833333,4.843930636,480,519,15,6,9,10.32565984,-5.206160843,0.021511791,-0.010031138,-0.456631287,-0.006646103,-0.000951,-1.28E-05,0.454166667,0.429672447,0.514886165,3106,1562,5.439579685,3.914786967,571,399,21,4,2,-66.79358713,-32.98258803,-0.11697651,-0.082663128,-1.049073713,-1.027229011,-0.001837257,-0.002574509,0.408056042,0.395989975,378,301,9,7,0,77
2002,MIN,0.555189456,3657,2510,6.024711697,5.306553911,607,473,23,9,6,20.64694718,58.7329867,0.03401474,0.124171219,0.352424405,1.823179545,0.0005806,0.003854502,0.453047776,0.458773784,0.584642234,4107,1669,7.167539267,4.246819338,573,393,16,4,3,113.734215,-41.15028867,0.198489031,-0.104708114,3.932326886,-0.490306196,0.0068627,-0.001247598,0.478184991,0.351145038,390,442,6,10,0,-52
2002,NE,0.584375,3581,1524,5.5953125,3.937984496,640,387,14,5,3,4.964808419,-13.69366405,0.007757513,-0.035384145,-0.024333512,-0.18859438,-3.80E-05,-0.000487,0.434375,0.431524548,0.555752212,3179,2204,5.626548673,4.791304348,565,460,18,8,4,-38.51543008,43.90402631,-0.068168903,0.095443535,-1.195884419,1.52594893,-0.00211661,0.00331728,0.437168142,0.45,381,346,9,7,0,35
2002,NO,0.502590674,3445,1780,5.949913644,4.228028504,579,421,15,9,4,-3.795557252,-9.008203615,-0.006555367,-0.021397158,-0.600411714,-0.226334958,-0.001036981,-0.000538,0.393782383,0.368171021,0.54015748,3809,2008,5.998425197,4.648148148,635,432,20,7,9,7.969192712,-20.31815949,0.01254991,-0.047032777,-1.512497714,-0.066297506,-0.002381886,-0.000153,0.420472441,0.393518519,432,388,9,7,0,44
2002,NYG,0.588850174,3945,1880,6.8728223,3.900414938,574,482,14,5,7,89.59667264,-87.10775782,0.156091764,-0.180721489,1.333756832,-1.727901853,0.002323618,-0.003584859,0.470383275,0.334024896,0.534364261,3127,1817,5.372852234,4.453431373,582,408,11,6,6,-19.59571156,-44.04699682,-0.033669607,-0.107958326,-0.935274821,-1.451598515,-0.001607001,-0.003557839,0.403780069,0.375,320,279,10,6,0,41
2002,NYJ,0.633911368,3422,1629,6.59344894,4.155612245,519,392,10,6,2,69.91019294,-18.90960186,0.134701721,-0.04823878,1.497049257,-0.949402073,0.002884488,-0.002421944,0.495183044,0.380102041,0.615780446,3492,1979,5.989708405,4.678486998,583,423,15,2,4,45.41899874,15.31868428,0.077905658,0.036214384,0.470020793,0.376474799,0.000806211,0.000890011,0.468267581,0.468085106,359,336,9,7,0,23
2002,PHI,0.542662116,3388,2231,5.781569966,4.638253638,586,481,11,9,4,3.029658655,-1.618948025,0.005170066,-0.003365796,-1.051770364,0.521342238,-0.00179483,0.001083872,0.433447099,0.432432432,0.537096774,3096,1665,4.993548387,4.280205656,620,389,15,8,12,-81.37442354,-71.31121663,-0.13124907,-0.183319323,-2.704121946,-1.933939341,-0.004361487,-0.004971566,0.408064516,0.367609254,415,241,12,4,0,174
2002,PIT,0.593220339,3842,2129,6.511864407,4.224206349,590,504,22,6,5,24.30881482,-22.13903487,0.041201381,-0.043926656,1.210364891,-0.7504144,0.002051466,-0.001488917,0.477966102,0.378968254,0.536741214,3462,1384,5.530351438,3.965616046,626,349,19,6,6,-26.71151879,-19.4212443,-0.042670158,-0.055648264,-1.623963713,-0.469662885,-0.002594191,-0.001345739,0.420127796,0.358166189,390,345,10,5,1,45
2002,SEA,0.582258065,4078,1744,6.577419355,4.065268065,620,429,16,9,3,35.54169464,-16.90633829,0.057325314,-0.039408714,-0.032045433,0.097378541,-5.17E-05,0.00022699,0.453225806,0.398601399,0.549657534,3415,2439,5.84760274,4.947261663,584,493,19,2,7,40.82473637,6.790713196,0.06990537,0.013774266,1.142421614,0.876105378,0.001956201,0.00177709,0.446917808,0.45030426,355,369,7,9,0,-14
